1000
122
236
389
383
239
309
293
277
244
263
250
236
220
218
190
177
178
178
149
137
129
149
147
125
124
134
118
105
130
99
111
101
95
99
81
92
87
74
91
89
82
74
59
88
80
61
74
80
54
66
59
58
58
49
65
36
46
47
42
48
28
44
23
48
33
33
31
42
20
28
