10
1
3
7
6
10
11
12
23
16
26
31
43
52
65
76
111
109
166
175
230
298
349
506
562
735
935
1193
1511
1819
2352
2938
3558
4480
5652
7009
8619
11054
13687
17201
21349
26669
33378
41616
52439
65340
82010
101573
127465
159578
198759
249008
310673
388484
485640
606077
757416
945809
1182423
1476479
1842616
2304316
2873498
3593191
4490374
5607785
7001514
8747263
10928655
13643877
17054445
